Location 1	
Dubuque, Iowa 52001
(42.51538282000047, -90.68454582299967)	
Holden, Massachusetts 1520
(42.34239077100045, -71.84524937999964)	
Saco, Maine 4072
(43.5090508180005, -70.43854950499963)	
Lehi, Utah 84043
(40.40483115800049, -111.86184627399967)	
Lehi, Utah 84043
(40.40483115800049, -111.86184627399967)	
Lehi, Utah 84043
(40.40483115800049, -111.86184627399967)	
Pikesville, Maryland 21208
(39.3766203670005, -76.72959606799964)	
Killeen, Texas 76541
(31.117712123000445, -97.7287078439997)	
Creve Coeur, Missouri 63141
(38.66454348600047, -90.45363919599964)	
North Olmsted, Ohio 44070
(41.41772146000045, -81.91291823899968)	
Atlanta, Georgia 30318
(33.79050315100045, -84.44103796499968)	
Kennesaw, Georgia 30144
(34.039224301000445, -84.59275686599966)	
Fort Collins, Colorado 80525
(40.529650132000484, -105.05677686999968)	
Fountain, Colorado 80817
(38.67523219900045, -104.69808797599967)	
Middletown, Ohio 45042
(39.53288414400049, -84.38689919599966)	
Middletown, Ohio 45042
(39.53288414400049, -84.38689919599966)	
Delray Beach, Florida 33445
(26.455790612000442, -80.10450956999966)	
Silver Spring, Maryland 20901
(39.015063770000495, -77.00922758699966)	
Silver Spring, Maryland 20901
(39.015063770000495, -77.00922758699966)	
Aberdeen, South Dakota 57401
(45.46608909000048, -98.48209703799967)	
Aberdeen, South Dakota 57401
(45.46608909000048, -98.48209703799967)	
Adrian, Michigan 49221
(41.89859190900046, -84.04077605799966)	
Bowling Green, Ohio 43402
(41.38360013200048, -83.65420960899968)	
Puyallup, Washington 98373
(47.14988734700046, -122.32159973999973)	
Puyallup, Washington 98373
(47.14988734700046, -122.32159973999973)	
Sault Sainte Marie, Michigan 49783
(46.473587240000484, -84.34609959399967)	
Sault Sainte Marie, Michigan 49783
(46.473587240000484, -84.34609959399967)	
Sault Sainte Marie, Michigan 49783
(46.473587240000484, -84.34609959399967)	
Sault Sainte Marie, Michigan 49783
(46.473587240000484, -84.34609959399967)	
Niagara Falls, New York 14304
(43.092104090000475, -78.96192954399964)	
Niagara Falls, New York 14304
(43.092104090000475, -78.96192954399964)	
Niagara Falls, New York 14304
(43.092104090000475, -78.96192954399964)	
Phillipsburg, New Jersey 8865
(40.69297019800047, -75.17397981899967)	
Scotch Plains, New Jersey 7076
(40.632943947000456, -74.37355594099967)	
Denver, Colorado 80219
(39.696903757000484, -105.0338656569997)	
Austin, Texas 78745
(30.206881655000473, -97.7956469989997)	
Plant City, Florida 33566
(27.988860627000463, -82.12150891899967)	
Plant City, Florida 33566
(27.988860627000463, -82.12150891899967)	
Goldsboro, North Carolina 27534
(35.37980188300048, -77.92030571999965)	
West Lafayette, Indiana 47906
(40.45207005800046, -86.93008739999965)	
Brooklyn Park, Minnesota 55445
(45.11408715900046, -93.37727608099965)	
Jonesboro, Arkansas 72401
(35.85021390300045, -90.68599705399964)	
Wauwatosa, Wisconsin 53213
(43.047672064000494, -88.00131809099969)	
Auburn, New York 13021
(42.9297138550005, -76.56349954299964)	
Decatur, Illinois 62521
(39.82733213200049, -88.92854660999967)	
Holladay, Utah 84117
(40.66343285100049, -111.84230678499966)	
Holladay, Utah 84117
(40.66343285100049, -111.84230678499966)	
Holladay, Utah 84117
(40.66343285100049, -111.84230678499966)	
Mcallen, Texas 78501
(26.216641509000453, -98.2361871059997)	
Mcallen, Texas 78501
(26.216641509000453, -98.2361871059997)	
Jacksonville, North Carolina 28540
(34.76144242500044, -77.47072800099966)	
Kannapolis, North Carolina 28081
(35.49770360700046, -80.64991638499964)	
Galesburg, Illinois 61401
(40.95103311000048, -90.36890724299968)	
Kannapolis, North Carolina 28081
(35.49770360700046, -80.64991638499964)	
Kannapolis, North Carolina 28081
(35.49770360700046, -80.64991638499964)	
Missouri City, Texas 77489
(29.599502026000437, -95.51780827999966)	
West Lafayette, Indiana 47906
(40.45207005800046, -86.93008739999965)	
Clarksville, Tennessee 37042
(36.58604058500049, -87.40314987399967)	
Crown Point, Indiana 46307
(41.42242275600046, -87.35036674699967)	
Crown Point, Indiana 46307
(41.42242275600046, -87.35036674699967)	
Crown Point, Indiana 46307
(41.42242275600046, -87.35036674699967)	
East Chicago, Indiana 46312
(41.63633172300047, -87.46176834399967)	
Beckley, West Virginia 25801
(37.790150234000464, -81.19856891999967)	
Beckley, West Virginia 25801
(37.790150234000464, -81.19856891999967)	
Newton, Kansas 67114
(38.04756139400047, -97.33651895799966)	
Sault Sainte Marie, Michigan 49783
(46.473587240000484, -84.34609959399967)	
Cliffside Park, New Jersey 7010
(40.821082686000466, -73.98796711799963)	
Mission Viejo, California 92691
(33.607261234000475, -117.66732978299967)	
Mission Viejo, California 92691
(33.607261234000475, -117.66732978299967)	
Roosevelt, New York 11575
(40.6796527570005, -73.58656681999963)	
Mechanicsville, Virginia 23111
(37.608820119000484, -77.32059937099967)	
Mechanicsville, Virginia 23111
(37.608820119000484, -77.32059937099967)	
Coeur D Alene, Idaho 83814
(47.67476835600047, -116.78682745299972)	
Coeur D Alene, Idaho 83814
(47.67476835600047, -116.78682745299972)	
San Francisco, California 94110
(37.75279187600046, -122.41730717599972)	
Bangor, Maine 4401
(44.818965696000475, -68.80218567399965)	
Bloomfield, New Jersey 7003
(40.80299008300045, -74.18961882299965)	
Sarasota, Florida 34239
(27.310622649000436, -82.51876842599967)	
Sarasota, Florida 34239
(27.310622649000436, -82.51876842599967)	
Lynnwood, Washington 98037
(47.838688033000494, -122.28884708799973)	
Fort Bragg, North Carolina 28307
(35.14439383000047, -78.99131916099964)	
Fort Bragg, North Carolina 28307
(35.14439383000047, -78.99131916099964)	
Springfield, Missouri 65807
(37.16570342300048, -93.31266584999969)	
New Milford, Connecticut 6776
(41.581641138000464, -73.41258845399966)	
Bayonne, New Jersey 7002
(40.66631358900048, -74.11812610199968)	
Middle River, Maryland 21220
(39.33883185400049, -76.41893686499964)	
Middle River, Maryland 21220
(39.33883185400049, -76.41893686499964)	
North Babylon, New York 11703
(40.73271396300049, -73.32319865599965)	
North Babylon, New York 11703
(40.73271396300049, -73.32319865599965)	
Paragould, Arkansas 72450
(36.054642067000486, -90.48446700899967)	
Odenton, Maryland 21113
(39.0778143390005, -76.70879652699966)	
South Burlington, Vermont 5403
(44.452069087000496, -73.17864901299964)	
Oakville, Missouri 63129
(38.471560067000496, -90.32472722699964)	
Coachella, California 92236
(33.67877133400049, -116.18473569599968)	
Coachella, California 92236
(33.67877133400049, -116.18473569599968)	
Lakeville, Minnesota 55044
(44.66944971200047, -93.26798615799964)	
Granite City, Illinois 62040
(38.72315326500046, -90.11402921999968)	
Ontario, California 91761
(34.03717345800044, -117.60667785199968)	
Ontario, California 91761
(34.03717345800044, -117.60667785199968)	
Yonkers, New York 10701
(40.945371568000496, -73.86685877999963)	
East Brunswick, New Jersey 8816
(40.429032839000456, -74.40500943599966)	
Frankfort, Illinois 60423
(41.49648337600047, -87.84295567599969)	
Charlotte, North Carolina 28205
(35.21921047900048, -80.78812666599964)	
Charlotte, North Carolina 28205
(35.21921047900048, -80.78812666599964)	
Calumet City, Illinois 60409
(41.61551045600049, -87.55117986699969)	
Boise, Idaho 83701
(43.6169112340005, -116.2014161729997)	
Boise, Idaho 83701
(43.6169112340005, -116.2014161729997)	
Cheektowaga, New York 14225
(42.9280323370005, -78.75969995299965)	
Cheektowaga, New York 14225
(42.9280323370005, -78.75969995299965)	
Apopka, Florida 32712
(28.713533679000477, -81.52186774499967)	
Apopka, Florida 32712
(28.713533679000477, -81.52186774499967)	
Laredo, Texas 78041
(27.546260987000437, -99.48854804199965)	
Columbus, Mississippi 39701
(33.48401080800045, -88.44472590299966)	
Columbus, Mississippi 39701
(33.48401080800045, -88.44472590299966)	
Costa Mesa, California 92627
(33.64745253500047, -117.91896643099972)	
Costa Mesa, California 92627
(33.64745253500047, -117.91896643099972)	
Costa Mesa, California 92627
(33.64745253500047, -117.91896643099972)	
Springfield, Missouri 65807
(37.16570342300048, -93.31266584999969)	
Passaic, New Jersey 7055
(40.86033112000047, -74.12716805899964)	
Westbrook, Maine 4092
(43.6834332680005, -70.35731962699964)	
Paragould, Arkansas 72450
(36.054642067000486, -90.48446700899967)	
La Vista, Nebraska 68128
(41.1822743030005, -96.05342579899968)	
Yakima, Washington 98902
(46.59612943100046, -120.53382984699971)	
Sterling Heights, Michigan 48310
(42.56326043600046, -83.06834644699967)	
Lehigh Acres, Florida 33971
(26.637794202000464, -81.69641964999965)	
Holland, Michigan 49423
(42.77164255500048, -86.10707818299966)	
Sacramento, California 95823
(38.47827310000048, -121.44265726699967)	
Sacramento, California 95823
(38.47827310000048, -121.44265726699967)	
Sacramento, California 95823
(38.47827310000048, -121.44265726699967)	
Sacramento, California 95823
(38.47827310000048, -121.44265726699967)	
Bethlehem, Pennsylvania 18018
(40.62611359900046, -75.37416725799966)	
Greer, South Carolina 29651
(34.93844056900048, -82.22671888199966)	
Bloomington, Illinois 61701
(40.478870052000445, -88.98789938499965)	
Bloomington, Illinois 61701
(40.478870052000445, -88.98789938499965)	
Creve Coeur, Missouri 63141
(38.66454348600047, -90.45363919599964)	
Winchester, Virginia 22601
(39.17713247400047, -78.17061714199963)	
Streamwood, Illinois 60107
(42.02190316500048, -88.17414937499967)	
Streamwood, Illinois 60107
(42.02190316500048, -88.17414937499967)	
San Francisco, California 94110
(37.75279187600046, -122.41730717599972)	
San Francisco, California 94110
(37.75279187600046, -122.41730717599972)	
San Francisco, California 94110
(37.75279187600046, -122.41730717599972)	
Richmond, Kentucky 40475
(37.75368260300047, -84.29848702399966)	
Laredo, Texas 78041
(27.546260987000437, -99.48854804199965)	
Edgewood, Maryland 21040
(39.430693961000486, -76.30300777299965)	
Boise, Idaho 83701
(43.6169112340005, -116.2014161729997)	
Boise, Idaho 83701
(43.6169112340005, -116.2014161729997)	
Miramar, Florida 33023
(25.98879376500048, -80.21155747099965)	
Ponca City, Oklahoma 74601
(36.709812412000474, -97.09347672999968)	
Ponca City, Oklahoma 74601
(36.709812412000474, -97.09347672999968)	
Upper Arlington, Ohio 43221
(40.02110199800046, -83.07653678199966)	
Upper Arlington, Ohio 43221
(40.02110199800046, -83.07653678199966)	
Fort Myers, Florida 33917
(26.716851577000455, -81.85648965299964)	
Fort Myers, Florida 33917
(26.716851577000455, -81.85648965299964)	
Pikesville, Maryland 21208
(39.3766203670005, -76.72959606799964)	
Huber Heights, Ohio 45424
(39.84575061100048, -84.12066767399966)	
Coos Bay, Oregon 97420
(43.362763173000474, -124.22291766099971)	
Coos Bay, Oregon 97420
(43.362763173000474, -124.22291766099971)	
Winter Garden, Florida 34787
(28.535040853000453, -81.60002570299963)	
Red Wing, Minnesota 55066
(44.5489583640005, -92.54400830699967)	
Red Wing, Minnesota 55066
(44.5489583640005, -92.54400830699967)	
Red Wing, Minnesota 55066
(44.5489583640005, -92.54400830699967)	
Oakland Park, Florida 33334
(26.181590350000477, -80.13434672299968)	
Upper Arlington, Ohio 43221
(40.02110199800046, -83.07653678199966)	
Leavenworth, Kansas 66048
(39.29534269400045, -94.93941852799969)	
Fairfield, California 94533
(38.265593770000464, -122.0311795719997)	
Jonesboro, Arkansas 72401
(35.85021390300045, -90.68599705399964)	
Port Chester, New York 10573
(41.00724010100049, -73.67171589299966)	
Lenexa, Kansas 66215
(38.95999082500049, -94.74071708199966)	
Redmond, Oregon 97756
(44.27557061800047, -121.19873734799972)	
Altoona, Pennsylvania 16602
(40.503302018000454, -78.39143901099965)	
Altoona, Pennsylvania 16602
(40.503302018000454, -78.39143901099965)	
Lehigh Acres, Florida 33971
(26.637794202000464, -81.69641964999965)	
Liberal, Kansas 67901
(37.044004164000455, -100.92666665199965)	
Port Chester, New York 10573
(41.00724010100049, -73.67171589299966)	
Fort Pierce, Florida 34982
(27.39071413500045, -80.32447981899963)	
Fort Pierce, Florida 34982
(27.39071413500045, -80.32447981899963)	
West Hollywood, California 90069
(34.08940042400047, -118.3797890249997)	
Agawam, Massachusetts 1001
(42.07089310300046, -72.62264907499963)	
Fort Lee, New Jersey 7024
(40.851302199000486, -73.97352866499966)	
Winchester, Massachusetts 1890
(42.45213257500046, -71.14278799599964)	
Pahrump, Nevada 89041
(36.202641644000494, -115.97272984299968)	
Columbus, Mississippi 39701
(33.48401080800045, -88.44472590299966)	
Lake Forest, California 92630
(33.641382562000445, -117.68903743099969)	
Wheeling, Illinois 60090
(42.13328303600048, -87.93023814599968)	
Wheeling, Illinois 60090
(42.13328303600048, -87.93023814599968)	
Wheeling, Illinois 60090
(42.13328303600048, -87.93023814599968)	
Fountain, Colorado 80817
(38.67523219900045, -104.69808797599967)	
Goldsboro, North Carolina 27534
(35.37980188300048, -77.92030571999965)	
Goldsboro, North Carolina 27534
(35.37980188300048, -77.92030571999965)	
Greensboro, North Carolina 27405
(36.11026248200045, -79.75715679599966)	
Bay City, Michigan 48708
(43.58403257800046, -83.87868997299967)	
East Saint Louis, Illinois 62205
(38.615301539000484, -90.12778985299968)	
Nutley, New Jersey 7110
(40.8174719860005, -74.15689658699966)	
Hammond, Indiana 46324
(41.58496072300045, -87.50492728199964)	
North Babylon, New York 11703
(40.73271396300049, -73.32319865599965)	
Olympia, Washington 98502
(47.06492945400049, -122.94753688699973)	
Olympia, Washington 98502
(47.06492945400049, -122.94753688699973)	
Meridian, Mississippi 39301
(32.33278422100045, -88.65666658099968)	
North Miami Beach, Florida 33160
(25.936901365000438, -80.13371669699967)	
Bellingham, Massachusetts 2019
(42.06904213000047, -71.47515919199964)	
Beverly, Massachusetts 1915
(42.56078378300049, -70.87737767999965)	
Hanson, Massachusetts 2341
(42.065522676000455, -70.86683669699966)	
Hawthorne, New Jersey 7506
(40.9558039260005, -74.15663588599966)	
Trenton, New Jersey 8601
(40.21957315900045, -74.76158665699967)	
Clearfield, Utah 84015
(41.12254351200045, -112.04219876199971)	
Gilbert, Arizona 85234
(33.36536174300045, -111.7439662749997)	
Lake Worth, Florida 33461
(26.623273194000433, -80.09155710899967)	
Aspen Hill, Maryland 20906
(39.0840928720005, -77.06339676999966)	
Downers Grove, Illinois 60516
(41.76290173300049, -88.01427924199965)	
Downers Grove, Illinois 60516
(41.76290173300049, -88.01427924199965)	
Downers Grove, Illinois 60516
(41.76290173300049, -88.01427924199965)	
Raytown, Missouri 64133
(39.01553303000048, -94.45947791099968)	
Raytown, Missouri 64133
(39.01553303000048, -94.45947791099968)	
Raytown, Missouri 64133
(39.01553303000048, -94.45947791099968)	
Raytown, Missouri 64133
(39.01553303000048, -94.45947791099968)	
Minneapolis, Minnesota 55407
(44.94249854700047, -93.25491638099965)	
Minneapolis, Minnesota 55407
(44.94249854700047, -93.25491638099965)	
Romeoville, Illinois 60441
(41.58839327700048, -88.04216983199967)	
Romeoville, Illinois 60441
(41.58839327700048, -88.04216983199967)	
Saint Charles, Illinois 60174
(41.92131194300049, -88.30380868399965)	
Saint Charles, Illinois 60174
(41.92131194300049, -88.30380868399965)	
Roosevelt, New York 11575
(40.6796527570005, -73.58656681999963)	
Pekin, Illinois 61554
(40.56569195200046, -89.62841837099967)	
Fresno, California 93727
(36.74866110500045, -119.70353839999967)	
La Quinta, California 92253
(33.678071788000466, -116.28261997999971)	
Springfield, Oregon 97477
(44.06023214600049, -123.0159967939997)	
Smithtown, New York 11787
(40.85279253600049, -73.20515789199965)	
Bourne, Massachusetts 2532
(41.746712242000456, -70.60986872699965)	
Dedham, Massachusetts 2026
(42.2439416360005, -71.16624668099962)	
Bangor, Maine 4401
(44.818965696000475, -68.80218567399965)	
Colchester, Vermont 5439
(44.53552795200045, -73.20870776099963)	
El Dorado Hills, California 95630
(38.67308142200045, -121.15349715099973)	
Pittsburgh, Pennsylvania 15122
(40.36913259300047, -79.89431992899966)	
Sioux Falls, South Dakota 57103
(43.5361115120005, -96.69255872799965)	
Sioux Falls, South Dakota 57103
(43.5361115120005, -96.69255872799965)	
Woodmere, New York 11598
(40.6319315610005, -73.71251983899964)	
Woodmere, New York 11598
(40.6319315610005, -73.71251983899964)	
East Chicago, Indiana 46312
(41.63633172300047, -87.46176834399967)	
Texarkana, Texas 75503
(33.46976353500048, -94.09071729399966)	
Texas City, Texas 77590
(29.397102980000454, -94.92072631499968)	
Texas City, Texas 77590
(29.397102980000454, -94.92072631499968)	
Loveland, Colorado 80538
(40.431292242000495, -105.08848671999971)	
Moore, Oklahoma 73160
(35.33781175000047, -97.48227651199966)	
Harrisburg, Pennsylvania 17112
(40.33656243200045, -76.78325688599966)	
Charlotte, North Carolina 28205
(35.21921047900048, -80.78812666599964)	
Olympia, Washington 98502
(47.06492945400049, -122.94753688699973)	
Port Chester, New York 10573
(41.00724010100049, -73.67171589299966)	
Scottsdale, Arizona 85254
(33.61707225600048, -111.95090585199966)	
Addison, Illinois 60101
(41.93158353600046, -88.00875673999968)	
Addison, Illinois 60101
(41.93158353600046, -88.00875673999968)	
Addison, Illinois 60101
(41.93158353600046, -88.00875673999968)	
Ogden, Utah 84404
(41.26573316800045, -111.98820772399966)	
Springdale, Arkansas 72762
(36.18195072900045, -94.18937933399968)	
Holbrook, New York 11741
(40.79660292500046, -73.07403866099963)	
Shawnee, Oklahoma 74801
(35.326510390000465, -96.9382861689997)	
Shawnee, Oklahoma 74801
(35.326510390000465, -96.9382861689997)	
Rosenberg, Texas 77471
(29.54330372500044, -95.81197818799967)	
Palatine, Illinois 60067
(42.1113016540005, -88.05730783199965)	
Waterloo, Iowa 50701
(42.47508289400048, -92.36705795699964)	
Brentwood, California 94513
(37.935903443000484, -121.70690746599968)	
Brentwood, California 94513
(37.935903443000484, -121.70690746599968)	
Brentwood, California 94513
(37.935903443000484, -121.70690746599968)	
Laredo, Texas 78041
(27.546260987000437, -99.48854804199965)	
Laredo, Texas 78041
(27.546260987000437, -99.48854804199965)	
American Fork, Utah 84003
(40.394794195000486, -111.79578915599967)	
Northbrook, Illinois 60062
(42.1260442570005, -87.84213881399967)	
Northbrook, Illinois 60062
(42.1260442570005, -87.84213881399967)	
Oak Forest, Illinois 60452
(41.608323817000496, -87.75496931399965)	
Kokomo, Indiana 46901
(40.50212017700045, -86.14452778599968)	
Fort Collins, Colorado 80525
(40.529650132000484, -105.05677686999968)	
Tracy, California 95376
(37.738561984000455, -121.43298962899968)	
Dover, New Jersey 7801
(40.888100050000446, -74.55399967399967)	
Moscow, Idaho 83843
(46.73106792100049, -116.9919464729997)	
Moscow, Idaho 83843
(46.73106792100049, -116.9919464729997)	
Auburn, New York 13021
(42.9297138550005, -76.56349954299964)	
Corvallis, Oregon 97330
(44.5898274860005, -123.27284744799971)	
Mount Vernon, Ohio 43050
(40.38986261500048, -82.48276570999968)	
Coos Bay, Oregon 97420
(43.362763173000474, -124.22291766099971)	
Titusville, Florida 32780
(28.567741365000472, -80.81763794299968)	
Titusville, Florida 32780
(28.567741365000472, -80.81763794299968)	
Sandy Springs, Georgia 30328
(33.931281329000456, -84.37458979499968)	
Savannah, Georgia 31401
(32.06753032500046, -81.09360662199964)	
Inglewood, California 90301
(33.95673002700045, -118.35448805799967)	
Pensacola, Florida 32503
(30.452574336000453, -87.20815906199965)	
Winter Park, Florida 32789
(28.598612629000456, -81.35634910499965)	
Winter Springs, Florida 32708
(28.683900742000446, -81.28735910799963)	
Topeka, Kansas 66614
(39.015194119000455, -95.75623611199967)	
Topeka, Kansas 66614
(39.015194119000455, -95.75623611199967)	
Canton, Michigan 48187
(42.32944265500049, -83.47891905199964)	
Marion, Indiana 46952
(40.57974370000045, -85.65988587299967)	
Baltimore, Maryland 21215
(39.34605325300049, -76.68330872399963)	
Spring Hill, Florida 34609
(28.478012656000487, -82.51329806399968)	
Spring Hill, Florida 34609
(28.478012656000487, -82.51329806399968)	
Port Charlotte, Florida 33952
(26.99204250000048, -82.09681625199966)	
Port Charlotte, Florida 33952
(26.99204250000048, -82.09681625199966)	
Meridian, Mississippi 39301
(32.33278422100045, -88.65666658099968)	
Findlay, Ohio 45840
(41.0460801050005, -83.64144832799968)	
Findlay, Ohio 45840
(41.0460801050005, -83.64144832799968)	
Findlay, Ohio 45840
(41.0460801050005, -83.64144832799968)	
Pueblo, Colorado 81001
(38.28692340200047, -104.58278890999969)	
Huber Heights, Ohio 45424
(39.84575061100048, -84.12066767399966)	
Huber Heights, Ohio 45424
(39.84575061100048, -84.12066767399966)	
Troutdale, Oregon 97060
(45.528487714000505, -122.39321846499968)	
Webster Groves, Missouri 63119
(38.58790193300047, -90.34923740299968)	
Paterson, New Jersey 7501
(40.914743624000494, -74.16680754399965)	
Arlington, Virginia 22204
(38.859803687000465, -77.09797866999963)	
Los Gatos, California 95032
(37.242701266000495, -121.95783587899967)	
Prior Lake, Minnesota 55372
(44.703749185000504, -93.4173370319997)	
Prior Lake, Minnesota 55372
(44.703749185000504, -93.4173370319997)	
Oswego, Illinois 60543
(41.68725084100049, -88.33809946799965)	
Oswego, Illinois 60543
(41.68725084100049, -88.33809946799965)	
East Meadow, New York 11554
(40.71474302000047, -73.55638641199965)	
Rosenberg, Texas 77471
(29.54330372500044, -95.81197818799967)	
Phoenix, Arizona 85023
(33.629312137000454, -112.09481677999969)	
Columbia, South Carolina 29203
(34.06418201200046, -81.02421688499965)	
Florence, South Carolina 29501
(34.19565318900044, -79.81539724899966)	
Huntsville, Alabama 35810
(34.77852264200044, -86.60567625499965)	
Elizabeth, New Jersey 7201
(40.67003291500049, -74.20211940299964)	
Kenner, Louisiana 70065
(30.027472033000436, -90.25160947499967)	
Millville, New Jersey 8332
(39.38294235000046, -75.04112693099967)	
Allentown, Pennsylvania 18103
(40.57601134100048, -75.47887754499965)	
Allentown, Pennsylvania 18103
(40.57601134100048, -75.47887754499965)	
Allentown, Pennsylvania 18103
(40.57601134100048, -75.47887754499965)	
Pennsauken, New Jersey 8109
(39.94905311700046, -75.05102919899963)	
Roseville, Minnesota 55113
(45.0120099450005, -93.15422956899965)	
Smyrna, Georgia 30080
(33.87518296300044, -84.50173769199967)	
Smyrna, Georgia 30080
(33.87518296300044, -84.50173769199967)	
Smyrna, Georgia 30080
(33.87518296300044, -84.50173769199967)	
Jersey City, New Jersey 7097
(40.716750413000455, -74.03769570499963)	
Deer Park, New York 11729
(40.759770313000445, -73.32467595799966)	
Topeka, Kansas 66614
(39.015194119000455, -95.75623611199967)	
Phenix City, Alabama 36869
(32.43655164200044, -85.04315579099966)	
Smyrna, Georgia 30080
(33.87518296300044, -84.50173769199967)	
Harrisburg, Pennsylvania 17112
(40.33656243200045, -76.78325688599966)	
Minnetonka, Minnesota 55345
(44.91504680300045, -93.4846585469997)	
Round Rock, Texas 78664
(30.508112196000468, -97.65718905399967)	
Apple Valley, Minnesota 55124
(44.74280644000049, -93.20508785899966)	
Apple Valley, Minnesota 55124
(44.74280644000049, -93.20508785899966)	
Marshalltown, Iowa 50158
(42.038900827000475, -92.91288623899965)	
Sioux City, Iowa 51106
(42.46766162400047, -96.35349622399968)	
Eden Prairie, Minnesota 55343
(44.916319890000466, -93.41184928999968)	
Kannapolis, North Carolina 28081
(35.49770360700046, -80.64991638499964)	
Kannapolis, North Carolina 28081
(35.49770360700046, -80.64991638499964)	
Kannapolis, North Carolina 28081
(35.49770360700046, -80.64991638499964)	
Midland, Michigan 48640
(43.61955299800047, -84.27220843099968)	
Brooklyn Park, Minnesota 55445
(45.11408715900046, -93.37727608099965)	
La Porte, Indiana 46350
(41.615093335000495, -86.73039963799965)	
Yonkers, New York 10701
(40.945371568000496, -73.86685877999963)	
West Seneca, New York 14224
(42.8361311270005, -78.75093607699966)	
Baldwin, Pennsylvania 15234
(40.368493877000446, -80.02146782499966)	
Kennesaw, Georgia 30144
(34.039224301000445, -84.59275686599966)	
Port Chester, New York 10573
(41.00724010100049, -73.67171589299966)	
Watauga, Texas 76148
(32.86775433300045, -97.25065730399967)	
Watauga, Texas 76148
(32.86775433300045, -97.25065730399967)	
Springfield, Oregon 97477
(44.06023214600049, -123.0159967939997)	
Albuquerque, New Mexico 87105
(35.03914041700045, -106.68845678599968)	
Albuquerque, New Mexico 87105
(35.03914041700045, -106.68845678599968)	
Anderson, Indiana 46016
(40.099103537000474, -85.68318813699966)	
Roswell, New Mexico 88201
(33.42506211900047, -104.52610831299967)	
Calexico, California 92231
(32.67817305300048, -115.4929760599997)	
Calexico, California 92231
(32.67817305300048, -115.4929760599997)	
Camarillo, California 93010
(34.22892289600048, -119.05144866499973)	
Des Moines, Iowa 50315
(41.54447396100045, -93.61892790699966)	
Stevens Point, Wisconsin 54481
(44.518426011000486, -89.57044730699965)	
Sun Prairie, Wisconsin 53590
(43.187320540000485, -89.23066787699969)	
Clinton, Mississippi 39056
(32.34658395800045, -90.32907657799967)	
Freeport, New York 11520
(40.65324381300047, -73.58603672899966)	
Fitchburg, Wisconsin 53713
(43.0384302380005, -89.39325798299967)	
Nicholasville, Kentucky 40356
(37.88471058900046, -84.57062775299966)	
Nicholasville, Kentucky 40356
(37.88471058900046, -84.57062775299966)	
Belle Glade, Florida 33430
(26.686171493000472, -80.67092883299966)	
Provo, Utah 84604
(40.267142279000495, -111.65753977099968)	
Provo, Utah 84604
(40.267142279000495, -111.65753977099968)	
Provo, Utah 84604
(40.267142279000495, -111.65753977099968)	
Buffalo Grove, Illinois 60089
(42.15917057900049, -87.96295603799967)	
Greensburg, Pennsylvania 15601
(40.30080303700049, -79.53826845399965)	
Austin, Texas 78745
(30.206881655000473, -97.7956469989997)	
Baytown, Texas 77520
(29.739980399000444, -94.97503888399967)	
Kearney, Nebraska 68847
(40.70952032500048, -99.06841642499967)	
Kearney, Nebraska 68847
(40.70952032500048, -99.06841642499967)	
Houston, Texas 77036
(29.70201374000044, -95.53621806899969)	
Houston, Texas 77036
(29.70201374000044, -95.53621806899969)	
Post Falls, Idaho 83854
(47.721668346000456, -116.94561567899967)	
Atlanta, Georgia 30318
(33.79050315100045, -84.44103796499968)	
Fort Smith, Arkansas 72903
(35.35711226400048, -94.36567793299969)	
Fort Smith, Arkansas 72903
(35.35711226400048, -94.36567793299969)	
Albuquerque, New Mexico 87105
(35.03914041700045, -106.68845678599968)	
Durango, Colorado 81301
(37.323631338000496, -107.83874919699969)	
Durango, Colorado 81301
(37.323631338000496, -107.83874919699969)	
Durango, Colorado 81301
(37.323631338000496, -107.83874919699969)	
Schererville, Indiana 46375
(41.490144012000485, -87.45412982299968)	
Hastings, Nebraska 68901
(40.59056276300049, -98.39113869299968)	
Moscow, Idaho 83843
(46.73106792100049, -116.9919464729997)	
Moscow, Idaho 83843
(46.73106792100049, -116.9919464729997)	
Chandler, Arizona 85224
(33.32229404800046, -111.87423822999972)	
Merrimack, New Hampshire 3054
(42.86191004400047, -71.51317798999963)	
Clinton, Mississippi 39056
(32.34658395800045, -90.32907657799967)	
Northglenn, Colorado 80233
(39.898451183000475, -104.95711982399968)	
Northglenn, Colorado 80233
(39.898451183000475, -104.95711982399968)	
Hollywood, Florida 33021
(26.021750632000476, -80.18814658099967)	
Hollywood, Florida 33021
(26.021750632000476, -80.18814658099967)	
Hollywood, Florida 33021
(26.021750632000476, -80.18814658099967)	
Bloomington, Illinois 61701
(40.478870052000445, -88.98789938499965)	
Bloomington, Illinois 61701
(40.478870052000445, -88.98789938499965)	
Portland, Maine 4101
(43.65949228900047, -70.25900953199965)	
Atlantic City, New Jersey 8401
(39.36084365200048, -74.43889613299967)	
Douglasville, Georgia 30135
(33.69497386000046, -84.73819723599968)	
Elkhart, Indiana 46514
(41.71222158800049, -85.97381686399967)	
Elkhart, Indiana 46514
(41.71222158800049, -85.97381686399967)	
Elkhart, Indiana 46514
(41.71222158800049, -85.97381686399967)	
Commack, New York 11725
(40.84016160400046, -73.28347661599963)	
Commack, New York 11725
(40.84016160400046, -73.28347661599963)	
Dover, New Hampshire 3820
(43.19317326300046, -70.87978915799965)	
